iso_code,continent,location,date,total_cases,new_cases,total_cases_growth,total_deaths,new_deaths,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,population,Entity,Code,Day,Pfizer/BioNTech,Pfizer_growth,Moderna,Moderna_growth,Oxford/AstraZeneca,Oxford/AstraZeneca_growth,Johnson&Johnson,Johnson&Johnson_growth,Sputnik V,Sputnik V_growth,Sinovac,Sinovac_growth,Sinopharm/Beijing,Sinopharm/Beijing_growth,CanSino
BGR,Europe,Bulgaria,01/01/2021,202540,274,0,7604,28,0.173,5.8,tests performed,4739,4739,,,,6896655,Bulgaria,BGR,01/01/2021,0,0,0,0,0,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,08/01/2021,208012,753,0.027016886,8078,61,0.1098,9.1,tests performed,13355,13355,,,2238,6896655,Bulgaria,BGR,08/01/2021,13473,0,0,0,0,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,15/01/2021,211503,552,0.016782686,8457,61,0.07,14.3,tests performed,18126,18126,,,440,6896655,Bulgaria,BGR,15/01/2021,17962,0.333184888,491,0,0,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,22/01/2021,214430,566,0.013839047,8799,58,0.0632,15.8,tests performed,26101,21496,4605,,850,6896655,Bulgaria,BGR,22/01/2021,25300,0.408529117,843,0.716904277,0,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,29/01/2021,218269,695,0.017903278,9008,35,0.0547,18.3,tests performed,40805,27856,12949,,3169,6896655,Bulgaria,BGR,29/01/2021,40072,0.583873518,1053,0.24911032,0,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,05/02/2021,223059,910,0.021945398,9302,30,0.0754,13.3,tests performed,56860,39468,17392,,2835,6896655,Bulgaria,BGR,05/02/2021,54821,0.368062488,2207,1.095916429,10,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,12/02/2021,229010,966,0.02667904,9594,33,0.0879,11.4,tests performed,74694,54123,20571,,3571,6896655,Bulgaria,BGR,12/02/2021,70020,0.27724777,3333,0.510194835,2035,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,19/02/2021,235891,1463,0.030046723,9821,35,0.1064,9.4,tests performed,104268,77518,26750,,13754,6896655,Bulgaria,BGR,19/02/2021,83960,0.199085975,6446,0.933993399,28947,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,26/02/2021,245627,1681,0.0412733,10128,49,0.133,7.5,tests performed,204439,167258,37181,,15927,6896655,Bulgaria,BGR,26/02/2021,104340,0.242734636,10475,0.625038784,97630,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,05/03/2021,258385,3004,0.051940544,10571,65,0.1731,5.8,tests performed,284464,234526,49938,,15920,6896655,Bulgaria,BGR,05/03/2021,129880,0.244776692,14820,0.414797136,143932,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,12/03/2021,275859,3159,0.067627765,11196,102,0.183,5.5,tests performed,336660,279324,57336,,12214,6896655,Bulgaria,BGR,12/03/2021,147683,0.137072682,16988,0.146288799,174209,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,19/03/2021,299939,4162,0.087290971,11932,115,0.2276,4.4,tests performed,362721,293176,69545,,6669,6896655,Bulgaria,BGR,19/03/2021,168956,0.144045015,20921,0.231516364,179029,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,26/03/2021,325233,4129,0.084330481,12601,89,0.2333,4.3,tests performed,430228,343120,87108,,14627,6896655,Bulgaria,BGR,26/03/2021,195704,0.158313407,34004,0.625352517,206835,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,02/04/2021,350340,4013,0.077196963,13438,125,0.2266,4.4,tests performed,498085,398203,99882,,12083,6896655,Bulgaria,BGR,02/04/2021,228583,0.16800372,44809,0.317756735,230180,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,09/04/2021,370179,2803,0.056627847,14308,138,0.1875,5.3,tests performed,567396,454711,112685,,14880,6896655,Bulgaria,BGR,09/04/2021,275118,0.203580319,59160,0.320270481,238387,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,16/04/2021,384887,2126,0.03973213,15100,121,0.1575,6.3,tests performed,634129,507245,126884,,13754,6896655,Bulgaria,BGR,16/04/2021,322422,0.171940767,74318,0.256220419,241707,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,23/04/2021,396302,3389,0.029658055,15826,208,0.1336,7.5,tests performed,716940,556719,160221,,18423,6896655,Bulgaria,BGR,23/04/2021,382650,0.186798668,93241,0.25462203,247383,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,30/04/2021,404380,652,0.020383445,16399,31,0.0896,11.2,tests performed,815463,602109,213354,,12287,6896655,Bulgaria,BGR,30/04/2021,452036,0.181330197,108865,0.16756577,263756,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,07/05/2021,409495,1123,0.012648994,16886,86,0.097,10.3,tests performed,922371,638468,283903,,38117,6896655,Bulgaria,BGR,07/05/2021,514960,0.139201303,122688,0.126973775,300451,,0,,0,,0,,0,,0
BGR,Europe,Bulgaria,14/05/2021,413838,518,0.010605746,17243,49,0.0541,18.5,tests performed,1106760,697366,409394,,33237,6896655,Bulgaria,BGR,14/05/2021,606439,0.177642924,145571,0.186513758,364379,,398,,0,,0,,0,,0
BGR,Europe,Bulgaria,21/05/2021,416417,362,0.006231907,17474,27,0.0321,31.1,tests performed,1250667,756201,494466,,25066,6896655,Bulgaria,BGR,21/05/2021,690983,0.139410559,165767,0.138736424,401422,,2629,,0,,0,,0,,0
BGR,Europe,Bulgaria,28/05/2021,418106,287,0.00405603,17652,15,0.0233,43,tests performed,1341130,796827,544303,,19344,6896655,Bulgaria,BGR,28/05/2021,754371,0.091735976,181502,0.094922391,411232,,6276,,0,,0,,0,,0
BGR,Europe,Bulgaria,04/06/2021,419337,157,0.002944229,17810,18,0.0148,67.6,tests performed,1450850,834815,616035,,21745,6896655,Bulgaria,BGR,04/06/2021,827459,0.096886015,190457,0.049338299,435357,,11142,,0,,0,,0,,0
BGR,Europe,Bulgaria,11/06/2021,420213,123,0.002089012,17893,6,0.0111,90,tests performed,1568793,874457,694336,,20489,6896655,Bulgaria,BGR,11/06/2021,898271,0.085577654,202784,0.064723271,457900,,17987,,0,,0,,0,,0
BGR,Europe,Bulgaria,18/06/2021,420964,105,0.001787189,17987,7,0.0092,109.1,tests performed,1653186,907614,745572,,15230,6896655,Bulgaria,BGR,18/06/2021,949706,0.057260003,216421,0.067248895,467870,,25928,,0,,0,,0,,0
BGR,Europe,Bulgaria,25/06/2021,421487,86,0.001242387,18026,4,0.0067,150.3,tests performed,1721790,938397,783393,,12280,6896655,Bulgaria,BGR,25/06/2021,997114,0.049918606,225728,0.043004145,470990,,33099,,0,,0,,0,,0
BGR,Europe,Bulgaria,02/07/2021,421983,81,0.001176786,18083,16,0.0056,179.2,tests performed,1785306,966942,818364,,11725,6896655,Bulgaria,BGR,02/07/2021,1042927,0.045945599,234047,0.03685409,472860,,39994,,0,,0,,0,,0
BGR,Europe,Bulgaria,09/07/2021,422414,61,0.001021368,18138,4,0.0049,205.4,tests performed,1847225,1000367,846858,,11544,6896655,Bulgaria,BGR,09/07/2021,1086383,0.041667346,241862,0.033390729,474021,,48424,,0,,0,,0,,0
BGR,Europe,Bulgaria,16/07/2021,422873,76,0.001086612,18169,6,0.0049,202.1,tests performed,,,,,,6896655,Bulgaria,BGR,16/07/2021,1127926,0.038239737,247955,0.025192052,474812,,58430,,0,,0,,0,,0
BGR,Europe,Bulgaria,23/07/2021,423575,135,0.001660073,18193,4,0.0072,138.7,tests performed,,,,,,6896655,Bulgaria,BGR,23/07/2021,1167720,0.035280683,252761,0.019382549,475720,,68108,,0,,0,,0,,0
BGR,Europe,Bulgaria,30/07/2021,424872,346,0.003062032,18211,3,0.0125,80,tests performed,2024943,1026855,998088,,10955,6896655,Bulgaria,BGR,30/07/2021,1212406,0.038267735,258066,0.020988206,476371,,78440,,0,,0,,0,,0
BGR,Europe,Bulgaria,06/08/2021,427481,549,0.006140673,18251,8,0.0214,46.7,tests performed,2088021,1053837,1034184,,11864,6896655,Bulgaria,BGR,06/08/2021,1256750,0.036575207,263844,0.022389621,476700,,89960,,0,,0,,0,,0
BGR,Europe,Bulgaria,13/08/2021,432339,1047,0.011364248,18332,11,0.0406,24.6,tests performed,2149134,1079476,1069658,,10475,6896655,Bulgaria,BGR,13/08/2021,1298259,0.033028844,269269,0.020561392,477025,,102550,,0,,0,,0,,0
BGR,Europe,Bulgaria,20/08/2021,440066,1368,0.017872549,18459,21,0.0569,17.6,tests performed,2212854,,1109399,,11770,6896655,Bulgaria,BGR,20/08/2021,1341032,0.032946431,274596,0.019783191,477363,,116845,,0,,0,,0,,0
BGR,Europe,Bulgaria,27/08/2021,450144,1713,0.02290111,18690,43,0.0596,16.8,tests performed,2282245,,1152656,,12486,6896655,Bulgaria,BGR,27/08/2021,1387124,0.034370544,280188,0.020364463,477659,,133004,,0,,0,,0,,0
BGR,Europe,Bulgaria,03/09/2021,460691,1640,0.02343028,19051,50,0.0655,15.3,tests performed,2349025,,1196017,,12194,6896655,Bulgaria,BGR,03/09/2021,1428817,0.030057154,285738,0.019808129,477825,,149767,,0,,0,,0,,0
BGR,Europe,Bulgaria,10/09/2021,469926,1626,0.020045974,19459,72,0.0668,15,tests performed,2402957,,1232840,,11027,6896655,Bulgaria,BGR,10/09/2021,1463273,0.024115055,290164,0.015489714,477891,,162888,,0,,0,,0,,0
BGR,Europe,Bulgaria,17/09/2021,480777,1892,0.02309087,19955,79,0.0763,13.1,tests performed,2458928,,1272680,,10446,6896655,Bulgaria,BGR,17/09/2021,1499714,0.02490376,294725,0.015718697,478020,,175977,,0,,0,,0,,0
BGR,Europe,Bulgaria,24/09/2021,491327,1904,0.021943645,20423,73,0.0887,11.3,tests performed,2504582,,1306264,,10007,6896655,Bulgaria,BGR,24/09/2021,1529744,0.020023818,298370,0.012367461,478112,,185864,,0,,0,,0,,0
BGR,Europe,Bulgaria,01/10/2021,504253,2091,0.026308345,20969,87,0.1055,9.5,tests performed,2546712,,1335039,,7062,6896655,Bulgaria,BGR,01/10/2021,1556626,0.017572875,302017,0.012223079,478260,,195779,,0,,0,,0,,0
BGR,Europe,Bulgaria,08/10/2021,518995,2485,0.029235324,21586,81,0.1172,8.5,tests performed,2585160,,1359501,,7203,6896655,Bulgaria,BGR,08/10/2021,1583273,0.017118434,304864,0.009426622,478299,,203802,,0,,0,,0,,0
BGR,Europe,Bulgaria,15/10/2021,537752,3440,0.036141003,22188,86,0.1576,6.3,tests performed,2623783,,1382469,,8629,6896655,Bulgaria,BGR,15/10/2021,1608862,0.01616209,308052,0.010457122,478334,,213919,,0,,0,,0,,0
BGR,Europe,Bulgaria,22/10/2021,564719,4826,0.050147652,22975,136,0.1486,6.7,tests performed,2709549,,1430115,,24037,6896655,Bulgaria,BGR,22/10/2021,1659437,0.031435263,314462,0.020808175,478387,,255344,,0,,0,,0,,0
BGR,Europe,Bulgaria,29/10/2021,598199,5256,0.059286123,23872,154,0.1418,7.1,tests performed,2847489,,1503885,,23144,6896655,Bulgaria,BGR,29/10/2021,1723130,0.038382295,323462,0.02862031,478451,,312725,,0,,0,,0,,0
BGR,Europe,Bulgaria,05/11/2021,628680,4734,0.050954615,24940,185,0.1032,9.7,tests performed,2954059,,1559169,,20253,6896655,Bulgaria,BGR,05/11/2021,1778060,0.031878036,331756,0.025641343,478451,,353200,,0,,0,,0,,0
BGR,Europe,Bulgaria,12/11/2021,653209,3146,0.03901667,26125,175,0.1068,9.4,tests performed,3057437,,1615183,,21882,6896655,Bulgaria,BGR,12/11/2021,1847335,0.038961002,339378,0.022974716,478451,,378993,,0,,0,,0,,0
BGR,Europe,Bulgaria,19/11/2021,671100,2737,0.027389396,27124,139,0.0832,12,tests performed,3174224,,1686838,,21734,6896655,Bulgaria,BGR,19/11/2021,1930995,0.045286859,349392,0.029506921,478451,,399274,,0,,0,,0,,0
BGR,Europe,Bulgaria,26/11/2021,687410,2488,0.024303383,27996,105,0.0682,14.7,tests performed,3283897,,1749169,,21464,6896655,Bulgaria,BGR,26/11/2021,2007124,0.039424753,362442,0.037350598,478451,,417210,,0,,0,,0,,0
BGR,Europe,Bulgaria,03/12/2021,701469,2289,0.020452132,28769,113,0.0716,14,tests performed,3390634,,1798188,,19809,6896655,Bulgaria,BGR,03/12/2021,2083692,0.038148116,375936,0.037230785,478451,,430624,,0,,0,,0,,0
BGR,Europe,Bulgaria,10/12/2021,713083,1719,0.016556683,29459,77,0.0587,17,tests performed,3484650,,1835785,,18217,6896655,Bulgaria,BGR,10/12/2021,2153709,0.033602375,387864,0.031728805,478451,,441016,,0,,0,,0,,0
BGR,Europe,Bulgaria,17/12/2021,723433,1614,0.014514439,30014,81,0.0502,19.9,tests performed,3577712,,1868873,213382,17655,6896655,Bulgaria,BGR,17/12/2021,2224572,0.032902774,399861,0.030930945,478451,,450768,,0,,0,,0,,0
BGR,Europe,Bulgaria,24/12/2021,733139,1033,0.013416585,30476,40,0.0464,21.6,tests performed,3653426,,1897154,251047,1200,6896655,Bulgaria,BGR,24/12/2021,2274429,0.022411952,407732,0.01968434,478451,,460003,,0,,0,,0,,0
BGR,Europe,Bulgaria,31/12/2021,747108,2810,0.019053686,30955,65,0.0838,11.9,tests performed,3700660,,1914910,275053,3592,6896655,Bulgaria,BGR,31/12/2021,2307659,0.01461026,413494,0.014131832,478451,,465744,,0,,0,,0,,0
BGR,Europe,Bulgaria,07/01/2022,775525,5524,0.038036,31471,96,0.1238,8.1,tests performed,3838576,,1938466,375523,34465,6896655,Bulgaria,BGR,07/01/2022,2432255,0.053992379,435496,0.053209962,478451,,475109,,0,,0,,0,,0
BGR,Europe,Bulgaria,14/01/2022,813840,6863,0.049405242,32002,80,0.1811,5.5,tests performed,3996310,,1960934,494666,24753,6896655,Bulgaria,BGR,14/01/2022,2555977,0.050867199,457083,0.049568768,478464,,485843,,0,,0,,0,,0
BGR,Europe,Bulgaria,18/01/2022,841785,11181,0.034337216,32338,91,0.1994,5,tests performed,4039684,,1967200,527042,18967,6896655,Bulgaria,BGR,18/01/2022,2555977,0,457083,0,478464,,490037,,0,,0,,0,,0
CHL,South America,Chile,24/12/2020,594152,3238,0,16303,75,0.0522,19.2,tests performed,420,420,,,,19212362,Chile,CHL,24/12/2020,420,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,25/12/2020,595831,1679,0.002825876,16358,55,0.0496,20.2,tests performed,5199,5199,,,4779,19212362,Chile,CHL,25/12/2020,5199,11.37857143,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,26/12/2020,598394,2563,0.004301555,16404,46,0.0505,19.8,tests performed,8339,8339,,,3140,19212362,Chile,CHL,26/12/2020,8339,0.6039623,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,27/12/2020,600105,1711,0.00285932,16443,39,0.053,18.9,tests performed,8648,8648,,,309,19212362,Chile,CHL,27/12/2020,8648,0.037054803,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,28/12/2020,602028,1923,0.003204439,16443,0,0.0556,18,tests performed,8648,8648,,,0,19212362,Chile,CHL,28/12/2020,8648,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,29/12/2020,603986,1958,0.00325234,16488,45,0.0604,16.6,tests performed,8648,8648,,,0,19212362,Chile,CHL,29/12/2020,8648,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,30/12/2020,606950,2964,0.004907399,16499,11,0.0669,15,tests performed,8648,8648,,,0,19212362,Chile,CHL,30/12/2020,8648,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,31/12/2020,608973,2023,0.003333059,16608,109,0.0622,16.1,tests performed,8648,8648,,,0,19212362,Chile,CHL,31/12/2020,8648,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,01/01/2021,612564,3591,0.005896813,16660,52,0.0695,14.4,tests performed,8648,8648,,,0,19212362,Chile,CHL,01/01/2021,8648,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,02/01/2021,615902,3338,0.005449227,16724,64,0.0734,13.6,tests performed,8648,8648,,,0,19212362,Chile,CHL,02/01/2021,8648,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,03/01/2021,618191,2289,0.0037165,16767,43,0.075,13.3,tests performed,8648,8648,,,0,19212362,Chile,CHL,03/01/2021,8648,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,04/01/2021,620641,2450,0.003963176,16767,0,0.0766,13.1,tests performed,9053,9053,,,405,19212362,Chile,CHL,04/01/2021,9053,0.046831637,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,05/01/2021,623101,2460,0.003963644,16788,21,0.0775,12.9,tests performed,10496,10496,,,1443,19212362,Chile,CHL,05/01/2021,10496,0.159394676,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,06/01/2021,625483,2382,0.003822815,16816,28,0.0734,13.6,tests performed,10701,10701,,,205,19212362,Chile,CHL,06/01/2021,10701,0.01953125,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,07/01/2021,629176,3693,0.005904237,16913,97,0.0784,12.8,tests performed,10701,10701,,,0,19212362,Chile,CHL,07/01/2021,10701,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,08/01/2021,633381,4205,0.006683345,16974,61,0.0797,12.5,tests performed,10702,10702,,,1,19212362,Chile,CHL,08/01/2021,10702,9.34492E-05,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,09/01/2021,637742,4361,0.006885271,17037,63,0.08,12.5,tests performed,10702,10702,,,0,19212362,Chile,CHL,09/01/2021,10702,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,10/01/2021,641923,4181,0.006555943,17096,59,0.0783,12.8,tests performed,10703,10703,,,1,19212362,Chile,CHL,10/01/2021,10703,9.34405E-05,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,11/01/2021,645892,3969,0.006182985,17162,66,0.0754,13.3,tests performed,10703,10703,,,0,19212362,Chile,CHL,11/01/2021,10703,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,12/01/2021,649135,3243,0.005020963,17182,20,0.074,13.5,tests performed,10703,10703,,,0,19212362,Chile,CHL,12/01/2021,10703,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,13/01/2021,652525,3390,0.005222334,17204,22,0.0749,13.4,tests performed,11736,10704,1032,,1033,19212362,Chile,CHL,13/01/2021,11736,0.096514996,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,14/01/2021,656712,4187,0.006416612,17294,90,0.0749,13.4,tests performed,18653,12824,5829,,6917,19212362,Chile,CHL,14/01/2021,18653,0.589383095,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,15/01/2021,661180,4468,0.006803591,17369,75,0.0746,13.4,tests performed,22084,13780,8304,,3431,19212362,Chile,CHL,15/01/2021,22084,0.18393824,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,16/01/2021,665493,4313,0.006523186,17435,66,0.0731,13.7,tests performed,22174,13803,8371,,90,19212362,Chile,CHL,16/01/2021,22174,0.004075349,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,17/01/2021,669832,4339,0.006519978,17477,42,0.0719,13.9,tests performed,22174,13803,8371,,0,19212362,Chile,CHL,17/01/2021,22174,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,18/01/2021,673750,3918,0.005849228,17547,70,0.0721,13.9,tests performed,33225,24854,8371,,11051,19212362,Chile,CHL,18/01/2021,33225,0.498376477,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,19/01/2021,677151,3401,0.005047866,17573,26,0.0726,13.8,tests performed,52592,44220,8372,,19367,19212362,Chile,CHL,19/01/2021,52592,0.582904439,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,20/01/2021,680740,3589,0.005300147,17594,21,0.0731,13.7,tests performed,61901,53529,8372,,9309,19212362,Chile,CHL,20/01/2021,61901,0.177004107,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,21/01/2021,685107,4367,0.006415078,17702,108,0.073,13.7,tests performed,64957,56585,8372,,3056,19212362,Chile,CHL,21/01/2021,64957,0.049369154,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,22/01/2021,690066,4959,0.007238285,17786,84,0.0736,13.6,tests performed,65372,56996,8376,,415,19212362,Chile,CHL,22/01/2021,65372,0.006388842,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,23/01/2021,694647,4581,0.006638495,17854,68,0.0756,13.2,tests performed,65372,56996,8376,,0,19212362,Chile,CHL,23/01/2021,65372,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,24/01/2021,699110,4463,0.006424846,17933,79,0.0765,13.1,tests performed,65372,56996,8376,,0,19212362,Chile,CHL,24/01/2021,65372,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,25/01/2021,703178,4068,0.005818827,17999,66,0.077,13,tests performed,66792,57013,9779,,1420,19212362,Chile,CHL,25/01/2021,66792,0.021721838,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,26/01/2021,706500,3322,0.004724266,18023,24,0.0766,13.1,tests performed,67406,57032,10374,,614,19212362,Chile,CHL,26/01/2021,67406,0.009192718,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,27/01/2021,709888,3388,0.004795471,18040,17,0.0765,13.1,tests performed,67441,57033,10408,,35,19212362,Chile,CHL,27/01/2021,67441,0.000519242,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,28/01/2021,714143,4255,0.005993903,18174,134,0.0768,13,tests performed,67441,57033,10408,,0,19212362,Chile,CHL,28/01/2021,67441,0,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,29/01/2021,718749,4606,0.006449689,18257,83,0.076,13.2,tests performed,67446,57033,10413,,5,19212362,Chile,CHL,29/01/2021,67446,7.41389E-05,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,30/01/2021,722900,4151,0.005775312,18339,82,0.0739,13.5,tests performed,67447,57034,10413,,1,19212362,Chile,CHL,30/01/2021,67447,1.48267E-05,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,31/01/2021,727109,4209,0.005822382,18452,113,0.0742,13.5,tests performed,67448,57034,10414,,1,19212362,Chile,CHL,31/01/2021,67448,1.48265E-05,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,01/02/2021,730888,3779,0.005197295,18537,85,0.0728,13.7,tests performed,67449,57035,10414,,1,19212362,Chile,CHL,01/02/2021,67449,1.48262E-05,0,0,0,,0,,0,,0,,0,,0
CHL,South America,Chile,02/02/2021,734035,3147,0.004305721,18559,22,0.0719,13.9,tests performed,80645,70225,10420,,13196,19212362,Chile,CHL,02/02/2021,67456,0.000103782,0,0,0,,0,,0,,13189,,0,,0
CHL,South America,Chile,03/02/2021,736645,2610,0.003555689,18576,17,0.0712,14.1,tests performed,251035,240615,10420,,170390,19212362,Chile,CHL,03/02/2021,67459,4.44734E-05,0,0,0,,0,,0,,183576,,0,,0
CHL,South America,Chile,04/02/2021,740237,3592,0.004876162,18731,155,0.0697,14.3,tests performed,427201,414673,12528,,176166,19212362,Chile,CHL,04/02/2021,69589,0.031574734,0,0,0,,0,,0,,357611,,0,,0
CHL,South America,Chile,05/02/2021,744019,3782,0.005109174,18808,77,0.0686,14.6,tests performed,596717,583519,13198,,169516,19212362,Chile,CHL,05/02/2021,70278,0.00990099,0,0,0,,0,,0,,526438,,0,,0
CHL,South America,Chile,06/02/2021,748082,4063,0.005460882,18895,87,0.069,14.5,tests performed,624577,611374,13203,,27860,19212362,Chile,CHL,06/02/2021,70284,8.53752E-05,0,0,0,,0,,0,,554292,,0,,0
CHL,South America,Chile,07/02/2021,751886,3804,0.005085004,18974,79,0.0689,14.5,tests performed,633218,620013,13205,,8641,19212362,Chile,CHL,07/02/2021,70286,2.8456E-05,0,0,0,,0,,0,,562931,,0,,0
CHL,South America,Chile,08/02/2021,755350,3464,0.004607081,19056,82,0.0696,14.4,tests performed,866520,841532,24988,,233302,19212362,Chile,CHL,08/02/2021,82090,0.167942407,0,0,0,,0,,0,,784429,,0,,0
